COURSE_CODE,COURSE_TITLE,QUIZ GLOBAL TITLE ,GLOBAL QUIZ_CODE,GLOBAL QUIZ QUESTION_CODE,Quiz,option 1,answer,option2,answer,option 4,answer,option5,answer,option6,answer,option7,answer
FMPS_C013,الأنشطة الحسحركية,الأنشطة الحسحركية الاختبار النهائي,FMPS_C013_QG13,FMPS_C013_QG13_Q3,"إختر العبارات الصحيحة من بين العبارات التالية : 
 
أهداف التربية الحس حركية هي:                                                                                                                                                                                                                                                                                                                        1 مساعدة الطفل على الوعي بجسمه                                                                                                                                                                                                                                                                                                       2مساعدة الطفل على الوعي الزماني فقط                                                                                                                                                                                                                                                                                                      3- مساعدة الطفل على الإستكشاف الحركي وحل المشكلات                                                                                                                                                                                                                                                                           4- الزيادة من الإنضباط الفردي للطفل 5- عدم التحكم في الإنفعالات أثتاء التنافس مع أقرانه",1 مساعدة الطفل على الوعي بجسمه                                                                                                                                                                                                                                                                                                      ,true , 2مساعدة الطفل على الوعي الزماني فقط   ,false ,   3- مساعدة الطفل على الإستكشاف الحركي وحل المشكلات ,true ,4- الزيادة من الإنضباط الفردي للطفل 5- عدم التحكم في الإنفعالات أثتاء التنافس مع أقرانه,true ,,,,
FMPS_C013,الأنشطة الحسحركية,الأنشطة الحسحركية الاختبار النهائي,FMPS_C013_QG13,FMPS_C013_QG13_Q4,أسس التربية النفسية الحركية هي :                                                                                                                                                                                                                                                                                                  -الأساس النفس العاطفي                                                                                                                                                                                                                                                                                                                              -الأساس العلم الثقافي ,خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C013,الأنشطة الحسحركية,الأنشطة الحسحركية الاختبار النهائي,FMPS_C013_QG13,FMPS_C013_QG13_Q5,"أهداف لعبة القط والفأر هي ;                                                                                                                                                                                                                                                                                                                                             1-تطوير مهارة التركيز                                                                                                                                                                                                                                                                                                                                  2-التعرف على الإتجاهات                                                                                                                                                                                                                                                                                                                         3-تطوير القوة البدنية                                                                                                                                                   
",  1-تطوير مهارة التركيز                                                                                                                                                                                                                                                                                                                 ,true ,                 2-التعرف على الإتجاهات                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,false ,   3-تطوير القوة البدنية             ,true ,,,,,,
FMPS_C013,الأنشطة الحسحركية,الأنشطة الحسحركية الاختبار النهائي,FMPS_C013_QG13,FMPS_C013_QG13_Q6,لعبة الصلصال :                                                                                                                                                                                                                                                                                                                                                                           1-تستهدف المستوى الأول                                                                                                                                                                                                                                                                                                                                                             2-تستهدف المستوى الثاني,1-تستهدف المستوى الأول                                                                                                                                                                                                                                                                                                                                                          ,false ,   2-تستهدف المستوى الثاني,true ,,,,,,,,
FMPS_C013,الأنشطة الحسحركية,الأنشطة الحسحركية الاختبار النهائي,FMPS_C013_QG13,FMPS_C013_QG13_Q7,أهداف لعبة الكرات الملونة :                                                                                                                                                                                                                                                                                                                                                              1- إتقان اللعبة                                                                                                                                                                                                                                                                                                                                                                       2- تنمية روح التعاون                                                                                                                                                                                                                                                                                                                                                              3- التازر الحركي البصري, 1- إتقان اللعبة                                                                                                                                                                                                                                                                                                                                                                   ,false ,    2- تنمية روح التعاون                                                                                                                                                                                                                                                                                                                                                            ,true ,  3- التازر الحركي البصري,true ,,,,,,
FMPS_C013,الأنشطة الحسحركية,الأنشطة الحسحركية الاختبار النهائي,FMPS_C013_QG13,FMPS_C013_QG13_Q8,قواعد لعبة كرة الأصدقاء هي : مسك كل صديقين بعضهما البعض والكرة بينهما مع عدم إسقاطها حتى الوصول للسلة,صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q1","من بين الاختيارات التالية، حدد الصحيحة:                                                                                                                                                                                                                                                                                                                                                                                                                     1- يتضمن النمو العاطفي الاجتماعي مجموعة من الصفات أهمها الثقة في النفس وانفتاح المحيط الخارجي 
2-يتضمن النمو العاطفي الاجتماعي مجموعة من الصفات أهمها احترام الآخرين والقــدرة علــى بنــاء العلاقـات بناء الهوية الذاتيــة وتحمــل المسؤوليات",1- يتضمن النمو العاطفي الاجتماعي مجموعة من الصفات أهمها الثقة في النفس وانفتاح المحيط الخارجي,true ,2-يتضمن النمو العاطفي الاجتماعي مجموعة من الصفات أهمها احترام الآخرين والقــدرة علــى بنــاء العلاقـات بناء الهوية الذاتيــة وتحمــل المسؤوليات,false ,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q2","أجب بصحيح  /خطأ على العبارة الموالية:
يبــدأ النمو الاجتماعي والعاطفــي عنــد الميــلاد، ويبنــى مــن خــلال العلاقــات الايجابيــة مـع الأقران والكبـار والعلاقـات القائمـة علـى المحبـة التـي تمنـح الأطفال الصغـار الشـعور بالراحــة والأمان والثقــة.
",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q3"," أجب بصحيح / خطأ على العبارة الموالية: 
تمثل السنوات الأولى من حياة الطفل مرحلة حاسمة في نموه وتطوره، حيث تنمو قدراته الحركية والإدراكية بشكل سريع وتتطور مهارات التواصل والتفاعل العاطفي والاجتماعي لديه، لذا يعتبر التفاعل العاطفي والاجتماعي جانباً بالغ الأهمية وجب الاهتمام به ورعايته.
صحيح 
خطأ 

",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q4"," من بين الاختيارات التالية، حدد الصحيحة:
يوجد كثير من الاطفال يكتسبون بعض السمات الاجتماعية والعاطفية لأباءهم او امهاتهم حيث يتأثرون كثيرا بشخصياتهم تعد هده من العوامل 
-العلاقة الأسرية
-العوامل الوراثية والنضج



",العلاقة الأسرية,true ,العوامل الوراثية والنضج,false ,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q5"," أجب بصحيح / خطأ على العبارة الموالية:
يعد دخول الطفل لمؤسسة التعليم الأولي من التجارب التي تميز نموه، حيث تسمح له بالانفتاح على أشخاص جدد وتعمل على تعزيز التنمية الشاملة بفضل فرص التعلم الغنية والمتنوعة.
",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q6","عتبر العواطف أثناء العملية التعلمية ذات أهمية خاصة بسبب تأثيراتها الكبيرة على هذه العملية، حيث يعتمد الكثير من التعلم في مرحلة الطفولة على المشاعر المحسوسة فتعلم الطفل كيفية التواصل مع الآخرين يشعره بمتعة التواجد معهم، ويمكنه من فهم الأفراد المحيطين به وفك رموز عواطفهم بحيث يسهل عليه الاندماج معهم",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q7"," أجب بصحيح / خطأ على العبارة الموالية:
يتميز الطفل الذي لديه مهارات عاطفية ب: التمتع بصحة نفسية ونجاح في التواصل مع الآخرين.
  

",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q8","يتجلى دور المربي في مساعدة الطفل على تطوير مهارات التعبير عن العواطف وتنظيمها، فالمربي لديه دور هام وداعم في مساعدة الطفل للتمكن من ذلك، من خلال تشجيعه على وضع الكلمات على الموقف أي التعبير عن مشاعره ووصفها وتعلم كيفية التعامل معها..",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q9","""للذكاء العاطفي عدة ابعاد   تتجلى في القدرات ومهارات يمكن أن يكون لها الدور الفعال عند توظيفها إلى رفع قدرات الأطفال التعليمية والتي يمكن تنميتها واكتسابها، كما أنها تحتاج إلى المزاولة والممارسة وهذه المكونات تساعد الطفل على التحكم في انفعالاته، والتعاطف مع الآخرين، واكتساب المعلومات عبر المشاعر والانفعالات المختلفة.""",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q10","يقوم الوعي بالذات على   قدرة الطفل في التعرف على مشاعره، تسميتها، والتعبير عنها وذلك يعد جزءا من التواصل العاطفي والتحكم في العاطفة وهذا أمر يزيد من الثقة بالنفس لدى الاطفال..",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q11","تتحدد إدارة العلاقات الطفل الذكي عاطفيا مع الآخرين:

 -يفهم مشاعرالاخرين.
-لا يهتم بإنجازات الاخرين يفضل ذاته
-يتواصل مع الاخرين بشكل جيد ويفهم دوافعهم ومخاوفهم.

",#NAME?,true ,#NAME?,false ,#NAME?,true ,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q12","يقدر هذا الطفل ذكي عاطفيا مشاعر الآخرين ويضع نفسه في موقفهم، فتراه يعطي المحتاج ويحزن لحزنه ويحاول أن يساعده قدر استطاعته.",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q13","يعتمد الطفل الذكي عاطفيا على التشجيع والتحفيز الخارجي، فتراه يجتهد ويتصرف بأدب ليحصل على هدية أو شيء مادي في المقابل.",خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q14"," أجب بصحيح / خطأ على العبارة الموالية:
لتنمية الذكاء العاطفي أهمية كبيرة في حياة الطفل ويساعد في تشكيل شخصيته بالمنحى الإيجابي لذلك يجب محاولة تنمية الذكاء العاطفي عند الأطفال من خلال مجموع من الممارسات.",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q15"," هناك طرق متنوعة لتنمية الذكاء العاطفي منها:
1-مساعدة الطفل وإعطاءه المساحة الكافية للتعبير عن مشاعره.
2-احترام مشاعر الطفل وتقبلها وعدم إهمالها لأي سبب كان
3-مساعدة الطفل في مهامه والمسؤوليات نظرا لصغر سنه 
4-اللعب والاحتكاك بالمجتمع والأطفال الآخرين يساعد الطفل ويعلمه الكثير.

",1-مساعدة الطفل وإعطاءه المساحة الكافية للتعبير عن مشاعره.,true ,2-احترام مشاعر الطفل وتقبلها وعدم إهمالها لأي سبب كان,true ,3-مساعدة الطفل في مهامه والمسؤوليات نظرا لصغر سنه,false ,4-اللعب والاحتكاك بالمجتمع والأطفال الآخرين يساعد الطفل ويعلمه الكثير.,true ,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q16","خلال فترات اليوم الدراسي يمكن للطفل ان يكتشف عدة مواقف ومشاعر مختلفة، دور المربي يتجلى في مساعدته على التعامل معها والتأكيد على ان هذه المشاعر غير طبيعية وعابرة.",خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q17",من بين مظاهر النمو الاجتماعي لطفل يتراوح عمره ما بين 4-5 سنوات انه يحب اللعب مع الأطفال الآخرين والاختلاط بهم يتعلم تدريجيًا ويسعى إلى المشاركة والتعاون مع الآخرين.,صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي  ,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي   الاختبار النهائي,"FMPS_C014_QG14
","FMPS_C014_QG14
_Q18","من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
يستطيع الطفل في سن 5-6 سنوات التعرف على المشاعر الاخرين من خلال ملاحظة تعابير وجهه وبعض إيماءاته.




",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q1," من بين الاختيارات التالية، حدد الصحيحة:
تعد فترة الاستقبال عملية ذات اتجاهين: 
-مربي، إدارة.
-أولياء الأمور، إدارة.

","مربي، إدارة.",false ,"-أولياء الأمور، إدارة.",false ,,,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q2,"تواصل المربي مع الأطر الإدارية يجعل منه متخصصا في مجال التربية.
1-صحيح
2-خطأ

",خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q3," من بين الاختيارات التالية، حدد الصحيحة:
-تتحدد هوية المربي عندما يصبح متخصصا في مجال التربية.
-تؤثر الهوية المهنية بشكل غير مباشر على المسار المهني للمربي.
-تلعب الهوية المهنية للمربي دورا حاسما في تطوير وتحسين نظم التعليم.

",#NAME?,true ,#NAME?,false ,#NAME?,true ,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q4," من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
تشمل جوانب الهوية المهنية للمربي كلا من:
-المبادئ والقيم.
-العلاقات. 
-العادات والتقاليد.

",#NAME?,true ,#NAME?,false ,#NAME?,false ,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q5," من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة: يتمثل جانب تحقيق الأهداف التربوية في:
-فهم أهداف المنهاج والمؤسسة.
-تحقيق أكبر قدر من الإنجازات كما وليس كيفا.
-بناء بيئة تعليمية صحية وإيجابية.

",#NAME?,true ,#NAME?,false ,#NAME?,true ,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q6," من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
تتحقق الهوية المهنية للمربي عندما تنعكس على :
-قدرته على التعامل مع المشكلات المهنية وحلها
-التعامل مع المشكلات الشخصية وحلها
-القيام بأدواره المهنية وتحقيق أهدافه

",قدرته على التعامل مع المشكلات المهنية وحلها,true ,التعامل مع المشكلات الشخصية وحلها,false ,,true ,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q7," من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
تتكون الهوية المهنية من ثلاث عناصر:
-إدراك الفرد لنفسه كمحترف
 -مفهوم المهنة
-إحساس الفرد بالانتماء إلى مجتمعه

",#NAME?,true ,#NAME?,true ,#NAME?,false ,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q8," من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
-إدراك الفرد لنفسه كمحترف يتوافق مع تمثيله الذاتي المرتبط بخصائصه الخاصة. 
 -يكون الفرد فاهما لمهنته عندما يمارسها. 
-ينتمي الفرد للمجموعة المهنية عندما يتوافق مع الصورة التي يمتلكها عنها وعن المهنة.

","-إدراك الفرد لنفسه كمحترف يتوافق مع تمثيله الذاتي المرتبط بخصائصه الخاصة. 
.

",true ,#NAME?,false ,#NAME?,true ,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q9," أجب بصحيح / خطأ على العبارة الموالية:
القيود التي يواجهها المربي تشكل عائقا أمامه للمضي قدما في الوصول إلى أهدافه.
",خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q10," من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
-مهارة التنشيط تشمل القدرة على توجيه الأطفال نحو تحقيق أهدافهم. 
-مهارة التواصل تتطلب القدرة على التواصل بفعالية مع الإدارة والمسؤولين.
-مهارة التفاعل الاجتماعي تشمل القدرة على التعامل مع التحديات الاجتماعية.

",#NAME?,false ,#NAME?,false ,#NAME?,true ,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q11,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة: تتطور المهارة لدى المربي من:
-في مرحلة اللاوعي واللامهارة يعلم المربي مشاكله لكنه يعجز عن حلها.
-في مرحلة الوعي واللامهارة يملك المربي مؤهلات لحل مشاكله لكنه يعجز عن معرفتها.
-في مرحلة الوعي والمهارة يتخطى المربي الصعوبات والمشاكل بالتركيز في تطبيق كل ما اكتسبه. 

",#NAME?,false ,#NAME?,false ,#NAME?,true ,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q12," من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
في مرحلة المهارة واللاوعي يصبح المربي:
-ماهرا لدرجة أنه يفعل ما يتوجب عليه فعله دون التفكير فيه.
-مطبقا لكل ما تم اكتسابه ومعرفته بالتركيز الجيد عليه.
-أداءه مهنيا بشكل طبيعي وتلقائي.

",#NAME?,true ,#NAME?,false ,#NAME?,true ,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q13,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
تشمل مهارة الكسب كلا من:
-الجاذبية
-الإقناع
-تحمل المسؤولية 

",الجاذبية,true ,#NAME?,false ,#NAME?,false ,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q14," من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة: تتجلى مهارة التوجيه في:
-التقويم الشمولي للطفل.
-التعايش والتحلي بروح المرح.
-شحذ الهمم.

",#NAME?,true ,#NAME?,false ,#NAME?,true ,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q15,"تتمثل الكفاءة الاجتماعية في الإلمام بواقع المجتمع وعاداته ومكوناته 
",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q16,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:                                                                                                                                                                                                                                                                                                                                                                                                                                                           ليكون المربي قادرا على تأدية مهامه فهو يحتاج إلى:                                                                                                                                                                                                                                                                                                                                                                                                                                                 -التشبث بالمعتقدات والقيم والسلوك
-التطلع إلى الأساليب المتطورة 
-تطوير الخبرات باستقلال عن الأطر التربوية القدوة",#NAME?,true ,#NAME?,false ,#NAME?,true ,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q17," من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
-على المربي أن يكون حازما وصارما في تعامله مع الأطفال.
-على المربي أن يكون منظما ومخططا للوقت وللموارد بشكل فعال وهادف.
-على المربي أن يكون قادرا على العمل ضمن فريق وأن يمرر هذه المهارة للأطفال.

",#NAME?,false ,#NAME?,true ,#NAME?,true ,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q18,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
-يهدف تطوير الهوية المهنية إلى تكثيف عملية الإشراف والمتابعة لأداء المربي.
-عندما تتطور الهوية المهنية للمربي فإنه يصبح أكثر إبداعا في تفكيره.
-كلما تطورت الهوية المهنية لدى المربي كلما قل تقديره لمهنته.

",#NAME?,false ,#NAME?,true ,#NAME?,false ,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q19," من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
-يطور المربي من هويته المهنية عندما يطلع على آخر المناهج والأساليب التعليمية الحديثة.
-قد تؤدي التجارب الخارجية بالمربي للمقارنة والإحباط.
-الصحة النفسية لها تأثير مباشر على تطور الهوية المهنية عند المربي من عدمه. 

",#NAME?,true ,#NAME?,false ,#NAME?,true ,,,,,,
FMPS_C015,الهوية المهنية للمربي ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q20,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:
لتطوير هويته المهنية على المربي:                                                                                                                                                                                                                                                                                                                                                                -البحث الدائم عن الفرص والتحديات قد يوقع المربي في عدة مشاكل.
-توسيع شبكة علاقة المربي تتيح له فرصا جديدة للتعلم.
-تطوير الهوية المهنية لا يرتكز على التطورات التكنولوجيا والتقنيات الحديثة.",#NAME?,false ,#NAME?,true ,#NAME?,false ,,,,,,
FMPS_C015,الطرق البيداغوجية الحديثة ,الهوية المهنية للمربي ,FMPS_C015_QG15,FMPS_C015_QG15_Q21," من بين الاختيارات التالية، حدد الصحيحة: من الأهداف الرئيسية للتعلم المتبادل
أ) تنمية القدرات الرياضية للأطفال.
ب) تنمية المهارات المعرفية والاجتماعية لدى الأطفال.
ج) زيادة القدرة على الحفظ والتكرار.
د) تقليل مهارات التعبير والحوار لدى الأطفال.

",أ) تنمية القدرات الرياضية للأطفال.,false ,ب) تنمية المهارات المعرفية والاجتماعية لدى الأطفال.,true ,ج) زيادة القدرة على الحفظ والتكرار.,false ,د) تقليل مهارات التعبير والحوار لدى الأطفال.,false ,,,,
FMPS_C016,الطرق البيداغوجية الحديثة ,الطرق البيداغوجية الحديثة  الاختبار النهائي,"FMPS_C016_QG16
","FMPS_C016_QG16
_Q1"," أجب بصحيح / خطأ على العبارة الموالية: للتعلم المتبادل أهدافا متنوعة ومتعددة نجد من بينها تنمية مهارة التعبير والحوار لدى الأطفال.


",صحيح,true ,خطأ,false ,,,,,,,,
FMPS_C016,الطرق البيداغوجية الحديثة ,الطرق البيداغوجية الحديثة  الاختبار النهائي,"FMPS_C016_QG16
","FMPS_C016_QG16
_Q2"," أجب بصحيح / خطأ على العبارة الموالية:  للتعلم المتبادل أهدافا متنوعة ومتعددة نجد من بينها الحصول على المعلومات والمهارات فقط دون التفكير والتعبير.




",خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C016,الطرق البيداغوجية الحديثة ,الطرق البيداغوجية الحديثة  الاختبار النهائي,"FMPS_C016_QG16
","FMPS_C016_QG16
_Q3","من بين الاختيارات التالية، حدد الصحيحة: يساعد التفكير المنطقي الأطفال على
أ) الاهتمام بالمهارات الاجتماعية.
 ب) تطوير مهارات القراءة والكتابة.
ج) الاستدلال عن طريق الحجج العلمية السليمة.
د) تحفيز الإبداع والخيال.



",أ) الاهتمام بالمهارات الاجتماعية.,false ,ب) تطوير مهارات القراءة والكتابة.,false ,ج) الاستدلال عن طريق الحجج العلمية السليمة.,true ,د) تحفيز الإبداع والخيال.,false ,,,,
FMPS_C016,الطرق البيداغوجية الحديثة ,الطرق البيداغوجية الحديثة  الاختبار النهائي,"FMPS_C016_QG16
","FMPS_C016_QG16
_Q4","أجب بصحيح / خطأ على العبارة الموالية:
يقوم التعلم عن طريق البرهنة على اثارة تبادل الافكار والمعلومات عن طريق الحجج العلمية السليمة،
",خطأ,false ,صحيح,true ,,,,,,,,
FMPS_C016,الطرق البيداغوجية الحديثة ,الطرق البيداغوجية الحديثة  الاختبار النهائي,"FMPS_C016_QG16
","FMPS_C016_QG16
_Q5"," أجب بصحيح / خطأ على العبارة الموالية: من أهداف التعلم عن طريق البرهنة
أ) دعم المناقشة البناءة وتعزيز استراتيجية التعلم عبر الجدل.
ب) متابعة الأنشطة دون فهم صعوبات الأطفال.

",أ) دعم المناقشة البناءة وتعزيز استراتيجية التعلم عبر الجدل.,true ,ب) متابعة الأنشطة دون فهم صعوبات الأطفال.,false ,,,,,,,,
FMPS_C016,الطرق البيداغوجية الحديثة ,الطرق البيداغوجية الحديثة  الاختبار النهائي,"FMPS_C016_QG16
","FMPS_C016_QG16
_Q6","التعلم عبر السياق هو
أ) ربط المحتوى التعليمي بسياقات الحياة الحقيقية والثقافية والاجتماعية.
ب) تقديم المواد التعليمية بطريقة جامدة دون إشراك المتعلمين. 

",أ) ربط المحتوى التعليمي بسياقات الحياة الحقيقية والثقافية والاجتماعية.,true ,ب) تقديم المواد التعليمية بطريقة جامدة دون إشراك المتعلمين.,false ,,,,,,,,
FMPS_C016,الطرق البيداغوجية الحديثة ,الطرق البيداغوجية الحديثة  الاختبار النهائي,"FMPS_C016_QG16
","FMPS_C016_QG16
_Q7","أجب بصحيح / خطأ على العبارة الموالية:
التعلم عبر السياق هو عملية تعلمية تركز على الحفظ السطحي للمعلومات.

",خطأ,false ,صحيح,true ,,,,,,,,
